,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
10,0.2041494101285934,0.0507198236882686,952.3254282921816,739.7798754935205,1742.6290760869565,0.0663354846014492,-405.2716674804688,57.452972412109375,-32.48722839355469,12.062264442443848,-8.088376998901367,-10.68276596069336,-24.888521194458008,-2.13990330696106,-12.079806327819824,2.402066707611084,1.8222473859786987,-16.663105010986328,1.4790871143341064,-2.0457186698913574,-0.1622723340988159,-8.650351524353027,-7.026156425476074,-1.672606110572815,-1.503935694694519,-6.13859748840332,1
11,0.1961442828178405,0.0563635155558586,849.7759413188718,801.5571367330463,1725.4649286684785,0.0442849864130434,-382.5134887695313,58.23866271972656,-24.469728469848636,16.174293518066406,-14.97666835784912,1.5345306396484375,-15.71397876739502,-2.5134541988372803,-12.511505126953123,0.6267934441566467,5.577048301696777,-13.172274589538574,0.2919280230998993,-8.729825019836426,1.0711669921875,-5.707120418548584,-7.102863311767578,-6.136111259460449,-5.781272888183594,-1.9964100122451784,1
12,0.181627944111824,0.0331212058663368,901.6252013267284,750.4212473878442,1706.2722911005435,0.0568670742753623,-461.0859069824219,52.154911041259766,-32.30561828613281,14.038661003112791,0.1820240020751953,16.952646255493164,-18.575899124145508,-7.226305961608887,-1.8270299434661863,-11.783480644226074,-7.336552143096924,-14.247931480407717,-9.706496238708496,-3.147481203079224,-3.644005298614502,-10.181288719177246,1.3411588668823242,-4.184618949890137,-1.6848852634429932,0.2099828869104385,1
13,0.4238565862178802,0.0396748557686805,1920.0518368017767,1849.614326208752,3938.260926420267,0.1108759172988126,-391.8663940429688,57.311222076416016,-15.042628288269045,11.311216354370115,-13.797749519348145,0.4402713775634765,-16.229454040527344,-7.875769138336182,-4.369187831878662,-1.5030659437179563,-3.7659523487091056,-8.814850807189941,-2.3309133052825928,-8.54080867767334,-3.901487112045288,-6.576355934143066,-6.294834136962891,-4.971029758453369,-0.5483383536338806,-4.407304763793945,1
14,0.1521811336278915,0.0418511033058166,944.9565852281822,815.72634644897,1864.494522758152,0.0591527966485507,-455.7418518066406,44.500938415527344,-20.73359680175781,8.304287910461426,-23.76940155029297,4.671387195587158,-14.59055233001709,6.520552158355713,-8.047863960266113,-7.525147438049316,1.1545751094818115,-1.6760755777359009,2.366307020187378,-8.930779457092285,-2.617856740951538,-8.274856567382812,0.7313068509101868,-3.626913070678711,-2.3706130981445312,-0.2888980805873871,1
15,0.1191157400608062,0.0575160160660743,781.6425689355178,686.7505539611325,1542.4327021059785,0.0382486979166666,-400.4751892089844,39.69139099121094,-19.07160758972168,8.182134628295898,-22.521860122680664,5.04688835144043,-17.56526756286621,-4.171910285949707,-3.6590576171875,1.1332576274871826,-2.8826940059661865,-9.92862033843994,2.17878532409668,-9.460620880126951,-3.591224908828736,-6.0264105796813965,-4.787479877471924,-2.031428575515747,1.961042046546936,-2.638188123703003,1
16,0.1676233559846878,0.0316143259406089,752.7663434298171,798.5180749531078,1582.5343919836955,0.0433508831521739,-468.4704284667969,58.75770568847656,-5.130552291870117,18.20245933532715,-4.301669597625732,8.15792179107666,-13.33255672454834,-6.762567043304443,-8.115342140197754,-10.330169677734377,-3.46105432510376,-14.293292045593262,-6.032905101776123,-5.775049209594727,-2.47003173828125,-5.33175802230835,-4.997887134552002,-1.7040785551071167,-0.9196123480796814,1.480892539024353,1
17,0.2816367447376251,0.0467472188174724,1223.342305477086,1103.9520683784474,2519.852878736413,0.0732563405797101,-405.9781188964844,52.12531661987305,-20.875385284423828,19.777463912963867,-21.69681930541992,5.958223342895508,-17.443248748779297,-7.268411636352539,-2.736229658126831,-0.1241711750626564,-5.406001567840576,-10.036946296691896,0.5259966850280762,-8.96512508392334,-1.2817820310592651,-7.981723785400391,-4.736842155456543,-2.567991018295288,2.257509708404541,-1.8885247707366943,1
18,0.1522166728973388,0.0204024910926818,840.2364066042499,670.6649868018425,1710.953422214674,0.0562231091485507,-494.545166015625,31.59653091430664,-18.8702449798584,12.96932315826416,-17.342073440551758,-1.0957331657409668,-16.94851303100586,-0.3801138997077942,-4.751014232635498,-5.5125813484191895,0.5982475876808167,-5.081784248352051,1.3236055374145508,-9.117181777954102,-1.7817060947418213,-2.41628360748291,-1.9367269277572632,-1.453718185424805,0.4226385354995727,-0.636072039604187,1
19,0.1967414021492004,0.0495974980294704,890.0440730082037,933.7198667775426,1788.9722741168478,0.0430324388586956,-402.9916076660156,63.08589553833008,-15.233522415161133,17.960803985595703,-10.676562309265137,-1.5530411005020142,-19.339799880981445,-5.973902225494385,-14.18277645111084,1.2822844982147217,2.331068754196167,-12.142712593078612,0.916570484638214,-7.590996265411377,2.1073696613311768,-5.217113494873047,-6.3433518409729,-4.273507595062256,-5.613253116607666,-4.29526948928833,1
20,0.185888335108757,0.017819870263338,1091.2818092842335,839.9984963137367,2081.8550441576085,0.0746291893115942,-514.2134399414062,35.50863265991211,-15.841358184814451,17.833703994750977,-18.65384292602539,0.2057168930768966,-14.446085929870604,2.729583501815796,-2.8777244091033936,-1.940453290939331,-2.931050539016724,-9.5258207321167,3.01872181892395,-7.02522087097168,-2.566549062728882,-3.563523054122925,-2.18812894821167,-0.4132803678512573,-0.2325886189937591,-5.736750602722168,1
21,0.1250378489494323,0.0333794914186,606.0626631264963,538.7066239473843,1118.1661854619565,0.0373570538949275,-446.58599853515625,38.00940704345703,-16.23040199279785,7.722649097442627,-12.627501487731934,2.591045618057251,-10.928434371948242,-4.5475592613220215,-3.6397647857666016,-0.7250324487686157,-3.828739881515503,-5.781421184539795,0.5030623078346252,-5.395664215087891,-1.5483793020248413,-6.579954624176025,-2.172157287597656,-3.2165842056274414,-1.1350668668746948,-2.3419220447540283,1
22,0.2741757333278656,0.0504146330058574,1166.3754538702362,1128.1400395747996,2349.459706182065,0.0621957087862318,-381.2928161621094,61.2911491394043,-18.051515579223636,16.79389190673828,-10.435918807983398,1.564558744430542,-18.048141479492188,-6.774933338165283,-13.629433631896973,0.6700164079666138,4.896613597869873,-12.777523040771484,-0.5230284929275513,-8.939261436462402,1.4421775341033936,-4.029651165008545,-8.327115058898926,-5.1251959800720215,-6.032467842102051,-5.149288654327393,1
23,0.2103109657764434,0.0641266927123069,1301.3417825225447,952.9239915581496,2338.537066915761,0.0941533627717391,-344.15460205078125,52.13357162475586,-38.89317321777344,19.422239303588867,-22.066051483154297,-0.5148501396179199,-22.99177360534668,-3.725242376327514,-5.511023998260498,5.26600980758667,0.826264500617981,-14.153104782104492,3.2535412311553955,-2.8395094871521,0.0295082312077283,-8.62883186340332,-1.685321807861328,-1.7282480001449585,-5.214144706726074,-6.554710388183594,1
24,0.1091232821345329,0.0214477833360433,480.1173291922765,474.20324346348247,761.6200322690217,0.0296294723731884,-526.6943969726562,40.7510871887207,-11.25413990020752,6.722777366638184,-0.3672854602336883,13.234807968139648,-5.543094635009766,-4.952672004699707,-5.519180774688721,-8.297235488891602,-1.7097505331039429,-7.624624252319336,-3.6306519508361816,-3.0094847679138184,-1.2361054420471191,-1.9924355745315552,-2.32728910446167,-1.2114338874816897,1.8446913957595823,-0.9084432721138,1
25,0.3588244318962097,0.0508214980363845,1949.5453233260328,1674.8483474934485,3552.1524816777464,0.1464298850261552,-367.2353820800781,77.67864990234375,-11.57526969909668,9.818056106567385,-2.5825352668762207,14.593873023986816,-22.55979347229004,-12.83637523651123,-11.78115177154541,-16.860706329345703,-5.417384624481201,-13.92160415649414,-7.507145881652832,-8.952978134155273,-6.05718994140625,-5.0965986251831055,-3.3736159801483154,-4.512821674346924,-2.5005011558532715,-1.3840253353118896,1
26,0.2085105776786804,0.046378344297409,1191.8768869936223,1010.9704093205688,2317.940090013587,0.0712182971014492,-404.2619323730469,46.96748352050781,-7.201260566711426,24.37166976928711,-26.82035255432129,-4.881148338317871,-15.202293395996094,-5.075503826141357,-7.628307342529297,-6.305050849914551,-6.177839756011963,-8.438436508178711,0.5429343581199646,-9.503334045410156,-1.0758029222488403,-4.8141770362854,-3.3223366737365723,-4.77400016784668,-4.782458305358887,0.8755273818969727,1
27,0.1486128717660904,0.027725551277399,544.2993858930791,496.957450267024,941.0633916440216,0.0306980298913043,-461.4156799316406,46.53927612304688,-21.16779899597168,7.917068481445312,3.8762807846069336,5.652464866638184,-14.477558135986328,-8.411577224731445,-6.428887844085693,-8.5253267288208,-4.643935680389404,-6.39643669128418,-5.825037956237793,-5.261268615722656,0.6102246046066284,-2.7416210174560547,-1.5041265487670898,-0.3226497769355774,-0.2348412722349167,-1.7769179344177246,1
28,0.1890763938426971,0.0867843925952911,944.4895680080868,807.7765256451916,1701.4351222826087,0.0673969655797101,-368.0078125,69.54252624511719,-38.67827987670898,12.112478256225586,-9.648492813110352,22.885639190673828,-29.64833068847656,-5.973177909851074,-10.35098934173584,-14.868507385253906,-4.688198089599609,-7.546167373657227,-0.5945358276367188,-13.362998008728027,-4.061851978302002,-5.933321475982666,2.0632386207580566,-7.295492649078369,-1.1637250185012815,3.416011095046997,1
29,0.2597421407699585,0.045858833938837,1104.6597304641848,1145.8062809752005,2281.427267323369,0.0549634850543478,-399.71087646484375,61.20946502685547,-15.755271911621094,14.9037446975708,-9.353140830993652,-1.105864405632019,-18.03450584411621,-9.19572639465332,-19.209274291992188,0.3092093169689178,7.272634983062744,-11.28448486328125,-0.2958814799785614,-8.218567848205566,2.5175931453704834,-1.999433636665344,-7.744735717773437,-3.3663582801818848,-5.9007062911987305,-7.30123233795166,1
30,0.1633665114641189,0.0265313293784856,1045.996802722755,777.6344714396188,1928.4699813179348,0.0780613111413043,-455.5238952636719,35.50211334228516,-16.704700469970703,19.3750114440918,-16.947254180908203,7.5014190673828125,-13.698785781860352,2.204333782196045,-4.469502925872803,-12.681549072265623,-7.306741237640381,-3.9784090518951416,3.8826904296875,-7.590636253356934,1.0865533351898191,-2.780469417572021,-1.2844887971878052,-4.955850124359131,-2.683198928833008,-2.088636875152588,1
31,0.36630579829216,0.0576365515589714,2066.374231827162,1698.2774005228966,3852.898094506637,0.1484186980382147,-343.8764343261719,77.41181945800781,-28.409334182739254,17.075321197509766,-20.452486038208008,3.946045160293579,-18.33260726928711,-9.996234893798828,-12.716375350952148,-9.287604331970217,-5.217559337615967,-7.385715961456299,-0.574151337146759,-9.506407737731934,-0.5837967395782471,-6.800341606140137,-3.87928318977356,-4.066626071929932,-0.7282524108886719,-6.276799201965332,1
32,0.0959374085068702,0.0428118929266929,682.4306776893203,586.0445425581332,1342.8604789402175,0.0347599637681159,-455.1340942382813,30.372791290283203,-15.49807834625244,8.299595832824707,-15.302078247070312,4.633195400238037,-16.491350173950195,-1.875591516494751,-0.6714072823524475,1.361958146095276,-4.7066330909729,-7.239768028259277,2.8619964122772217,-6.772855758666992,-2.223236083984375,-6.514774322509766,-1.842733144760132,-2.3709018230438232,2.044361114501953,0.5765954852104187,1
33,0.2975555658340454,0.1046972274780273,1555.396141637994,1163.131050132296,2758.2784901494565,0.1101038836050724,-294.45733642578125,80.25342559814453,-56.568965911865234,28.77432632446289,-37.37739562988281,12.96823787689209,-25.387290954589844,-4.119013786315918,-10.9927978515625,-11.015381813049316,-9.47476291656494,-13.095929145812988,5.05964994430542,-9.160322189331056,0.1198376342654228,-11.678720474243164,0.9247657656669616,-1.6577904224395752,5.409535884857178,-8.027992248535156,1
34,0.2113555371761322,0.0452174022793769,779.3862491215624,813.7895545545719,1617.642875339674,0.0399046082427536,-419.0552673339844,54.78248977661133,-12.589089393615724,15.534930229187012,-7.564052581787109,1.4711498022079468,-12.365375518798828,-6.374258041381836,-13.159703254699709,1.854108810424805,2.737046003341675,-10.108367919921877,-1.5759156942367554,-6.721029281616211,0.8890904784202576,-6.616119861602783,-5.551764965057373,-3.3587069511413574,-4.357967853546143,-5.224886894226074,1
35,0.2366814613342285,0.1020680963993072,1137.5169320625723,994.6615845856144,2147.858992866848,0.0673474298007246,-296.1679077148437,77.1848373413086,-48.2176399230957,10.125592231750488,-12.12592315673828,27.60649871826172,-25.783361434936523,-7.258231163024902,-13.373687744140623,-24.266504287719727,-3.78120493888855,-11.766469955444336,-6.002021312713623,-11.952948570251465,-2.2404842376708984,-6.405216217041016,0.0240793358534574,-2.196582794189453,-1.1769497394561768,1.031112551689148,1
36,0.1654659658670425,0.0204504746943712,890.8282726550825,720.7418346340307,1577.8532608695652,0.062507076539855,-539.3646850585938,48.628753662109375,-16.704116821289062,-1.7863117456436155,-12.403081893920898,2.329416275024414,-9.622624397277832,-1.4794440269470217,-6.24289608001709,0.868868350982666,0.7491070032119751,-6.68056058883667,-3.2292919158935547,-2.6459972858428955,3.623476505279541,-8.203861236572266,-3.6753647327423096,0.3032180666923523,-1.1422022581100464,-3.2678351402282715,1
37,0.2823507785797119,0.0635727196931839,1426.681224408384,1078.7360349182386,2492.2342051630435,0.097075973731884,-361.1791687011719,68.31254577636719,-48.10518646240234,26.21924591064453,-15.4544038772583,-6.958903789520264,-20.534568786621094,6.544036388397217,-14.385887145996094,-5.680350303649902,-9.02619171142578,-21.721424102783203,8.13631534576416,-6.697098255157471,-2.317847967147827,-8.828926086425781,-6.118365287780762,-4.160463809967041,-6.069271087646484,-5.705694675445557,1
38,0.2728897929191589,0.0428992994129657,1198.073413236812,1228.4562128148905,2544.6628736413045,0.0586362092391304,-411.8970642089844,50.28829574584961,-10.50984001159668,15.199834823608398,-8.513814926147461,2.95550537109375,-13.50272274017334,-7.641811370849609,-10.382486343383787,3.892480373382568,5.11287784576416,-10.116324424743652,-2.8450348377227783,-6.2566680908203125,1.5978820323944092,-6.182133674621582,-7.652955055236816,-4.8519392013549805,-4.445810317993164,-5.718525409698486,1
39,0.1807326227426529,0.0193260423839092,753.0134681332513,653.3543208857802,1446.1574388586955,0.0475685009057971,-529.2747192382812,32.007537841796875,-15.593963623046877,6.090744972229004,-9.23780918121338,1.6546502113342283,-11.365135192871094,-2.916731357574463,-0.865828275680542,0.7007942199707031,-4.069922924041748,-4.537453651428223,2.579625129699707,-5.236180305480957,-2.1511948108673096,-3.72857403755188,-1.3093469142913818,-3.5708820819854736,-0.8314623236656189,-3.345898151397705,1
40,0.1759575307369232,0.0409177020192146,823.9126965465458,773.6449047661272,1474.2442255434785,0.0533146512681159,-446.126708984375,64.249267578125,-30.71404838562012,14.031885147094728,-3.4282171726226807,23.62380027770996,-20.480592727661133,-7.76557731628418,-5.57068395614624,-12.647438049316406,-5.356112957000732,-13.035890579223633,-5.371304035186768,-8.738105773925781,-6.841270923614502,-3.5470521450042725,2.198688745498657,-6.197770118713379,-2.0312633514404297,1.0715389251708984,1
41,0.1618753671646118,0.0459671653807163,918.3572854518148,775.1422732431953,1823.4566066576087,0.0541496829710144,-413.2922058105469,42.04363632202149,-21.599523544311523,16.414735794067383,-25.48781013488769,-0.3455551564693451,-16.688879013061523,-3.497849225997925,-8.754788398742676,-7.246037006378174,2.0917556285858154,-5.740518093109131,2.9619312286376958,-8.916133880615234,-1.690268874168396,-4.465135097503662,-2.901164293289185,-3.990920305252075,-1.7174006700515747,2.239434003829956,1
42,0.3723898530006408,0.0281859952956438,1928.716722203966,1800.672642885817,3856.985473632813,0.1194819697627314,-439.7071838378906,69.86176300048828,-8.996845245361328,13.870842933654783,-21.01903343200684,-4.011257171630859,-19.334083557128903,-6.043201923370361,-10.640389442443848,-8.818971633911133,-3.1931469440460205,-6.319807052612305,1.4066153764724731,-8.447484016418457,-3.442558526992798,-5.582571506500244,-3.260734796524048,-3.620506525039673,-3.118427991867065,-4.480563640594482,1
43,0.2122681587934494,0.0360367484390735,1072.620801426788,777.594680725312,1893.985648777174,0.0741338315217391,-428.5238952636719,38.2514533996582,-17.209014892578125,26.20256233215332,-25.289329528808597,-0.0694679021835327,-10.633570671081545,-1.4050335884094238,-5.9127516746521,-5.483553886413574,-6.882632732391357,-8.552546501159668,4.012874603271484,-5.963980674743652,-1.7061084508895874,-8.014425277709961,-3.797353982925415,-3.185341119766236,-5.010346412658691,-3.597099781036377,1
44,0.2608339190483093,0.0382578149437904,1418.371167324979,1036.580598788326,2610.6668223505435,0.098639889039855,-403.5566101074219,39.42319107055664,-16.67133331298828,23.39666748046875,-23.147579193115234,-0.4415070116519928,-9.331759452819824,-0.3917844593524933,-5.258853435516357,-7.124361515045166,-8.69076919555664,-8.598773956298828,2.1522934436798096,-10.880083084106444,-3.624445915222168,-7.199182510375977,-6.09209680557251,-3.655475616455078,-3.222559928894043,-1.0905078649520874,1
45,0.1599831879138946,0.0348730869591236,1009.899589816082,823.9388382033542,1958.1171450407608,0.0614031363224637,-458.7393798828125,42.43776321411133,-27.101736068725582,7.497622489929199,-24.12080383300781,-2.560760498046875,-19.749908447265625,5.650260925292969,-1.76460063457489,-8.419281005859375,-5.749571323394775,-7.818698883056641,5.669918060302734,-4.49862813949585,-1.2934104204177856,-2.0502943992614746,1.2702888250350952,-2.876073837280273,-1.4216458797454834,-2.17317533493042,1
46,0.3047616183757782,0.0635697171092033,1683.906664685709,1486.8532135915614,3217.029339334239,0.0989087975543478,-368.8729248046875,68.08338928222656,-31.840444564819336,20.80046272277832,-16.888439178466797,-7.402369022369385,-26.40446662902832,-2.5830581188201904,-13.29335880279541,0.4379746913909912,-7.446228981018066,-22.608118057250977,1.86110258102417,-4.908386707305908,2.4497673511505127,-10.601381301879885,-5.264793395996094,-0.6938435435295105,-5.460592746734619,-8.077448844909668,1
47,0.2485724240541458,0.0381602346897125,928.8033031538148,985.3944000333684,1928.4699813179348,0.0499957540760869,-452.1750183105469,51.50763702392578,-2.926436424255371,10.147701263427734,-9.51172924041748,4.759817123413086,-11.109018325805664,-5.891768932342529,-11.262664794921877,0.1726003289222717,4.841444492340088,-8.539044380187988,-4.27407169342041,-6.053506374359131,4.326994895935059,-2.804231882095337,-8.568245887756348,-4.7834248542785645,-4.805703639984131,-6.343560695648193,1
48,0.1440450102090835,0.0359612703323364,940.3274481628652,746.2258377239721,1885.2475373641305,0.0607025588768115,-488.0897216796875,35.424930572509766,-20.824403762817383,16.286575317382812,-10.412384033203123,12.611143112182615,-10.330474853515623,1.3260079622268677,-3.123685836791992,-8.384095191955566,-1.6898109912872314,-4.428823471069336,-3.686655759811402,-8.871980667114258,0.2064247727394104,-6.880977153778076,-5.599836826324463,-2.971447467803955,5.952243804931641,-3.2614941596984863,1
49,0.1400043070316314,0.022571550682187,886.5762950771039,730.5103413522751,1815.1866083559785,0.0497976109601449,-511.89837646484375,33.489784240722656,-17.47308349609375,8.898042678833008,-21.911359786987305,2.9144747257232666,-7.462047576904297,-1.034796118736267,-8.479262351989746,-6.107508659362793,1.0529030561447144,-4.8724141120910645,5.667290210723877,-5.9369401931762695,-4.534948348999023,-3.949350595474243,-1.935448408126831,-2.6373276710510254,-0.5601547360420227,-3.167933702468872,1
50,0.1916618943214416,0.0470224693417549,1155.6722209501097,976.2645170881286,2312.3227326766305,0.0697817595108695,-394.7730407714844,43.22652816772461,-9.113411903381348,23.435697555541992,-26.38947486877441,-2.541854858398437,-11.5578031539917,-1.7599709033966064,-5.559915065765381,-7.783878803253174,-7.130136489868164,-9.660370826721191,0.0443948656320571,-8.497687339782715,-1.212795972824097,-5.8489508628845215,-6.61170768737793,-3.701353311538696,-2.475294828414917,-0.920271933078766,1
51,0.3123175203800201,0.0977673083543777,1356.5434020682185,1225.412930263056,2458.998174252717,0.0893766983695652,-290.2449035644531,108.79318237304688,-44.79740524291992,2.656911611557007,-10.342531204223633,44.10353469848633,-33.11182403564453,-17.822542190551758,-9.337828636169434,-26.173419952392575,-18.54750061035156,-18.072834014892575,-0.3313865661621094,-17.169252395629883,-9.38044548034668,-8.87927532196045,-0.9194381833076476,-1.047945857048035,-4.3442487716674805,-1.9099576473236084,1
52,0.2857115268707275,0.0425651706755161,1619.0095191395253,1217.4932361334302,2965.028447690217,0.1141728940217391,-407.931884765625,41.559383392333984,-15.610577583312988,22.20867919921875,-29.088871002197266,2.5240633487701416,-7.555008411407471,-3.353836297988892,-6.783611297607422,-6.551993846893311,-8.76057243347168,-7.504374980926514,1.1586182117462158,-9.50903034210205,-3.6956961154937744,-10.480769157409668,-3.674330472946167,-4.853987216949463,-6.855911731719971,-2.261161088943481,1
53,0.4165713191032409,0.0377414524555206,1814.9915671408355,1863.920630048968,3758.5572725183824,0.102008016748366,-419.7303161621094,59.816650390625,-6.441368579864502,14.7725248336792,-7.589315414428711,0.1421724259853363,-14.289974212646484,-8.11458683013916,-13.208000183105469,-1.1756365299224854,2.6309027671813965,-9.525864601135254,-2.470383405685425,-6.957526683807373,0.560093879699707,-5.141096591949463,-6.818356990814209,-4.676721572875977,-5.84581184387207,-5.392632961273193,1
54,0.2824870347976684,0.0472231023013591,1295.957503259883,1102.1557666762003,2306.237262228261,0.085258152173913,-393.53424072265625,72.28125,-34.77198028564453,20.986440658569336,-10.049893379211426,-3.0898423194885254,-24.13140296936035,-7.649093627929687,-9.096502304077148,6.009711742401123,-4.306779384613037,-19.433656692504883,0.3009519577026367,-5.887231826782227,0.519017219543457,-13.444621086120604,-6.601617336273193,-1.2920676469802856,-5.45676851272583,-4.275584220886231,1
55,0.2409538030624389,0.0366172865033149,939.2539474440875,906.7562859764864,1869.331691576087,0.0632642663043478,-456.681884765625,46.32662963867188,-1.4525587558746338,6.1198554039001465,-6.786257743835449,3.73583722114563,-4.6336669921875,-2.602457046508789,-8.9907808303833,-7.887955188751221,0.7707825899124146,-5.201652526855469,-2.0337936878204346,-6.045281887054443,-8.222776412963867,-2.9848575592041016,-2.9806807041168213,-6.313723564147949,-0.3535933494567871,-1.3000729084014893,0
56,0.1196881905198097,0.0262698680162429,474.38329185329,428.135128606036,885.5139690896739,0.0299479166666666,-469.6460876464844,41.81240463256836,-12.2881498336792,-1.2286980152130127,-8.076201438903809,-2.635560750961304,1.00396990776062,-8.153167724609375,-6.247256278991699,6.1839599609375,-0.7845492362976074,-5.195821762084961,-2.108912706375122,-7.841641426086426,-3.376502513885498,-3.4050002098083496,-5.600692272186279,-1.924246311187744,1.3390547037124634,-1.2405595779418943,0
57,0.2061127424240112,0.0274372417479753,1047.0819214612743,829.2933198132591,1992.4454398777173,0.0757402060688405,-484.2988586425781,47.18254089355469,-19.814401626586918,12.42466926574707,-6.161027908325195,3.5971736907958984,-4.28155517578125,-5.112863063812256,-12.275653839111328,4.71256685256958,4.270007133483887,-13.199772834777832,-3.4751923084259038,-2.779764175415039,-0.3089486956596374,-2.3637540340423584,-4.067224502563477,-5.865077018737793,-0.5201327800750732,-3.601105213165283,0
